popularity_rank,spotify_name,returned_spotify_id,monthly_listeners,origin_cluster,mapping_tier,mapping_method,fua_code,official_fua_name,study_city_label,population_year,population,notes
353,Aquilo,26GHRG8x1F4AzbCKzUaIbw,602693,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
354,Fiction Factory,6T6T5RCps6bHzTSDq8pyFj,601160,Perth,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
355,Mount Kimbie,3NUtpWpGDoffm3RCGhSHtl,601000,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
356,Them,5BaHqGtf6UAZnHfqdPaTDA,598923,Belfast,strict,official_oecd_municipality_crosswalk,UK012F,Belfast,Belfast,2021.0,803943.0,The official OECD municipality list assigns Belfast to Belfast FUA.
357,UNKLE,2nszamLjZFgu3Yx77mKxuC,596520,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
358,LMC,69QKcDt724e93ZYkBSjsYP,593636,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
359,JLS,5xi3SZpllRPAkoPVbjB6nc,591899,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
360,Peppa Pig,2gJLanGIV9JqQuKBCWy9ZG,585566,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
361,DON BROCO,1aOt6LvXOV6I8dv1A5Diia,584790,Bedford,strict,official_oecd_municipality_crosswalk,UK549F,Bedford,Bedford,2021.0,185796.0,The official OECD municipality list assigns Bedford to Bedford FUA.
362,Steve Harley & Cockney Rebel,6EL5GD53kaaVgJCHgdtdLz,584745,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
363,Sweet Female Attitude,1054JdBVMCPm9VpvkUcOYX,582178,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
364,The Fixx,53RkHTcl0SJZjpzqogkBf4,569663,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
365,N-Dubz,52Syw7gkGRePCAYvEY2X9D,569050,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
366,Aztec Camera,7sbwBqdkynNUDgiWU3TQ5J,568826,East Kilbride,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Renfrewshire, South Lanarkshire to Glasgow FUA."
367,The Undertones,2WRStKp4ihGVUzlzWfv1Qt,562915,Derry,strict,official_oecd_municipality_crosswalk,UK586F,Derry & Strabane Local Government District,Derry & Strabane Local Government District,2021.0,150834.0,The official OECD municipality list assigns Derry City and Strabane to Derry & Strabane Local Government District FUA.
368,Binary Finary,5suoHSdDiYsjikHNVdYYKe,556404,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
369,Climax Blues Band,4eeRviM714mXXeILmKHxh2,545160,Stafford,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
370,The Yardbirds,2lxX1ivRYp26soIavdG9bX,543254,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
371,Stereolab,3Rj0tDHoX7C5NFq5DKIpHt,542759,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
372,The Staves,5G49Sq5mMzAkGL4ZP6eVPY,540680,Watford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns Watford to London FUA.
373,Killing Joke,0Zy4ncr8h1jd7Nzr9946fD,538563,Notting Hill,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Kensington and Chelsea to London FUA."
374,Doves,0LVrQUinPUBFvVD5pLqmWY,533297,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
375,Precious,0ZhPS80sMbmVgzOkMPKNpn,530748,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
376,Blind Faith,5GUVj2b1lJ4DolQyHlzyaO,529325,Ripley,strict,official_oecd_municipality_crosswalk,UK033F,Guildford,Guildford,2021.0,272893.0,The official OECD municipality list assigns Guildford to Guildford FUA.
377,T'Pau,47qTcvYlqJGAEsCI7BcENC,525174,Shropshire,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
378,Porcupine Tree,5NXHXK6hOCotCF8lvGM1I0,514183,Hemel Hempstead,strict,official_oecd_municipality_crosswalk,UK556F,Dacorum,Dacorum,2021.0,155211.0,The official OECD municipality list assigns Dacorum to Dacorum FUA.
379,London Sinfonietta,68kuKZp7yrgzZpoh5m6dWA,511109,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
380,Hard-Fi,14Gi3Uph96lpNB3utkoVAD,508027,Staines-upon-Thames,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Spelthorne to London FUA."
381,Los Campesinos!,6FlOCziOXI157pvUREAh3E,507510,Cardiff,strict,official_oecd_municipality_crosswalk,UK009F,Cardiff,Cardiff,2021.0,905859.0,The official OECD municipality list assigns Cardiff to Cardiff FUA.
382,The Hunna,7jZycSvTyx0W9poD4PjEIG,506302,Watford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns Watford to London FUA.
383,Swing Out Sister,4phr5rAgWhcZtWJu8w8lKv,502370,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
384,Bay City Rollers,3r9TXuXfOUxXjgYgAR0fP8,499865,Edinburgh,strict,official_oecd_municipality_crosswalk,UK007F,Edinburgh,Edinburgh,2021.0,893610.0,"The official OECD municipality list assigns City of Edinburgh, Midlothian to Edinburgh FUA."
385,The Charlatans,5fScAXreYFnuqwOgBsJgSd,498770,West Midlands,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
386,Bury Tomorrow,6BD4lgmnh4vy6kkCaZRDWt,497979,Southampton,strict,official_oecd_municipality_crosswalk,UK520F,Southampton,Southampton,2021.0,692010.0,The official OECD municipality list assigns Southampton to Southampton FUA.
387,Olive,0r2TmTSwK6XAhAxNxTDOb4,491693,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
388,K-Klass,4O1s9iVG46lSn1mD9ek1ES,486338,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
389,Cradle Of Filth,0NTSMFFapnyZfvmCwzcYPd,484589,Suffolk,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
390,December 10,3QvfzWcCo67s7bhOYEz5Tr,474904,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
391,TENDER,1I9HNoVK6kOQGVZfulXVnm,469691,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
392,Gang Of Four,3AmWjMXXtBJOmNGpUFSOAl,469462,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Leeds to Leeds FUA.
393,The Subways,4BntNFyiN3VGG4hhRRZt9d,467832,Welwyn Garden City,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns Welwyn Hatfield to London FUA.
394,The Big Push,4AOiNpcmfXTiWDB3uFszgn,466052,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2021.0,441252.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
395,The Shadows,03hfAxVdAWj7kxDnSG0fLD,463312,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
396,Saxon,71vVmHeNgCVSa5SVmfvscU,460256,Barnsley,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2021.0,1168389.0,The official OECD municipality list assigns Barnsley to Sheffield FUA.
397,The Damned,6VeL8VhaMjHTPc5uovFl3h,459791,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
398,Eternal,7zYGAXxAaq15C9eM29M8Fj,453940,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
399,Mott The Hoople,6ysQi6NI88X627t2srsWz6,453631,Herefordshire,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
400,Bleed From Within,5ZvwJikDgdP1PFU4PkAPVG,451660,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
401,X-Press 2,1mlZXof4sEGLFspPzlQdFL,450693,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
402,Band Of Skulls,4ddt8PPvmWrI9mJQy1VrIG,446823,Southampton,strict,official_oecd_municipality_crosswalk,UK520F,Southampton,Southampton,2021.0,692010.0,The official OECD municipality list assigns Southampton to Southampton FUA.
403,The Hoosiers,4LlDtNr8qFwhrT8eL2wzH4,438135,Bracknell,strict,official_oecd_municipality_crosswalk,UK573F,Bracknell Forest,Bracknell Forest,2021.0,125195.0,The official OECD municipality list assigns Bracknell Forest to Bracknell Forest FUA.
404,Mungo's Hi Fi,0Ism1B2cF9NxpXAwdUCkxK,436483,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
405,East 17,6lOC7lwSO1ql4Gc2Y3QObY,434704,Walthamstow,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Waltham Forest to London FUA."
406,Ash,2evydP72Z45DouM4uMGsIE,433333,Downpatrick,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
407,SOFT PLAY,3xByNj8XW17oW0wsJhgzYL,433170,Royal Tunbridge Wells,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns Tunbridge Wells to London FUA.
408,Small Faces,1YqGsKpdixxSVgpfaL2AEQ,431362,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
409,Lambrini Girls,6VR4TJ20WGiho2xZWMuuWb,420857,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
410,Baby D,33ZOI0WTjYkLh5WuwucLhc,418514,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
411,Yard Act,2h3ooJn8m8X8cL2g1BZ1Rd,416371,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Leeds to Leeds FUA.
412,The Herbaliser,1O7aMVbDeSXY2LiVBhb13w,415029,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
413,Apollo 440,37f9cjf8Ic4t7vYNRYAzI7,414420,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
414,Anathema,0ZXKT0FCsLWkSLCjoBJgBX,413525,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
415,Freestylers,0zg9mF9dX2knvdTKnL22T1,411981,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
416,Embrace,74K7bX12L8GBAWvPuyIgJ7,411812,Bailiff Bridge,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Calderdale to Leeds FUA.
417,Maximo Park,048FBwXjFYBWxSggPDipic,411159,Newcastle upon Tyne,strict,official_oecd_municipality_crosswalk,UK013F,Newcastle upon Tyne,Newcastle,2021.0,1173303.0,"The official OECD municipality list assigns Newcastle upon Tyne, Northumberland to Newcastle upon Tyne FUA."
418,Prefab Sprout,4w3QqrcmBv8dasemwBXmxf,410644,Witton Gilbert,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
419,Boston Manor,4WjeQi9wm84lYTIWZ95QoM,410364,Blackpool,strict,official_oecd_municipality_crosswalk,UK553F,Blackpool,Blackpool,2021.0,335160.0,The official OECD municipality list assigns Blackpool to Blackpool FUA.
420,The Farm,3lN1TG4RIoaJCff6Ck9KUR,408875,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
421,Superorganism,0Wkm45quqfx3NepJpXDvwE,402523,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
422,Runrig,0ddfjKqJfbSiddqOvpZRWu,402383,Scotland,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
423,Incognito,5moJNCJeiNwuQAhDLJXULs,401799,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
424,Electric Wizard,4htjQW3lgIwL6fEJlTOez4,401179,Dorset,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
425,Racey,1W4SfNO5hb1tdX0wQ87zxl,401016,Weston-super-Mare,strict,official_oecd_municipality_crosswalk,UK011F,Bristol,Bristol,2021.0,979556.0,The official OECD municipality list assigns North Somerset to Bristol FUA.
426,Gloryhammer,7dkEByOe0oHqc54qU4hwzV,399088,Scotland,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
427,Young Fathers,5mZC7ndY6oGMxJentRwsuV,397759,Edinburgh,strict,official_oecd_municipality_crosswalk,UK007F,Edinburgh,Edinburgh,2021.0,893610.0,"The official OECD municipality list assigns City of Edinburgh, Midlothian to Edinburgh FUA."
428,Public Image Ltd.,70MMkLXtue3Edj3RJhJkYp,397001,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
